IDLink,Title,Headline,Source,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,Year,Month,DayOfWeek,Hour
51949,Microsoft Pares Back Smartphone Ambitions,"Microsoft will cut as many as 1,850 jobs and take a new impairment charge as CEO Satya Nadella pares back the company's ambitions in",Bloomberg,2016-05-25 19:20:10,0.22360679774997896,-0.0891933999755903,6,0,131,2016,5,2,19
51906,Microsoft breaks own design rules in dupe-the-user Windows 10 ...,Microsoft's interpretation of the &quot;Close&quot; button in a notification of an impending upgrade to Windows 10 is contrary to company design,Computerworld,2016-05-25 20:00:10,0.11858541225631401,0.0939859824600983,58,24,3,2016,5,2,20
51971,Phone deal with Nokia became Microsoft’s $10 billion mistake,Microsoft’s retreat from smartphone hardware signals defeat in the company’s nearly decadelong effort to challenge Apple and Google’s Android in the smartphone market. ,Seattle Times,2016-05-25 20:24:00,-0.125,0.10418669679216001,36,5,22,2016,5,2,20
52053,How phone deal with Nokia became Microsoft’s $10 billion mistake,Microsoft’s retreat from smartphone hardware signals defeat in the company’s nearly decadelong effort to challenge Apple and Google’s Android in the smartphone market. ,Seattle Times,2016-05-25 20:34:00,-0.11858541225631401,0.10418669679216001,36,5,22,2016,5,2,20
51898,Better Buy: Apple Inc. vs Microsoft,"During this period, Apple is down about 26%, and Microsoft is up about 10%. Some investors interested in the two companies might wonder if",Motley Fool,2016-05-25 22:00:10,0.17591532238390803,0.43900470422495097,8,0,10,2016,5,2,22
52324,Microsoft won't back down from Windows 10 nagware 'trick',"Microsoft is hurt and disappointed that people would think it was trying to """"""trick"""""" them with a confusing Windows 10 upgrade dialog that",The Register,2016-05-26 00:00:00,-0.158086242616836,-0.20008330257203102,94,18,34,2016,5,3,0
51952,Microsoft to unveil mini Xbox console and TV streaming stick,"Microsoft is set to unveil a new, smaller version of its Xbox One console alongside a steaming device similar to an apple TV, it has been",Daily Mail,2016-05-26 00:40:09,-0.0309639687558154,-0.230599888899981,16,1,1,2016,5,3,0
51919,Microsoft Issues New Windows 10 Upgrade Warning,This week Microsoft MSFT +1.08% finally went too far. The company's obsession with forcing as many Windows 10 upgrades as possible saw it,Forbes,2016-05-26 01:20:10,-0.0709331404680961,-0.13638618139749498,110,10,37,2016,5,3,1
52009,Microsoft bans rubbish passwords following LinkedIn leak,"Microsoft has decided to ban commonly used weak passwords entirely, so users can't pick an effort which is bereft of any real level of security or common sense, following the most recent major password spillage which hit LinkedIn . You know the sort of passwords we mean – the ones which appear on the dumbest password lists that pop up frequently such as '123456' or the immortal 'password' – and ",TechRadar,2016-05-26 02:52:00,-0.0944911182523068,0.0263530115078541,37,0,50,2016,5,3,2
52024,Business users get live chat in Office Online,"Microsoft’s attempts to catch up with Google in the online collaboration space took a step forward Wednesday, when the company announced that it’s giving business users live chat in Office Online. The new feature will allow users to discuss documents stored in SharePoint and OneDrive for Business using chat sessions powered by Skype for Business. When more than one person is working on a shared ",PC World,2016-05-26 04:29:00,-0.0764068160782129,-0.11222620902397198,8,0,0,2016,5,3,4
52036,"Materialise to Offer Cloud-Based, 3D-Printing Solution for Microsoft 3D Printing Platform","Materialise NV , is proud to announce a collaboration with Microsoft Corp. that allows Microsoft to tap into Materialise’s 3D printing software and services backbone. Users of Microsoft 3D printing platform applications such as 3D Builder will be able to print their models directly through the cloud-based i.materialise platform. ",Business Wire via Yahoo! Finance,2016-05-26 05:00:00,-0.0346687622640768,-0.130790049515116,0,0,0,2016,5,3,5
52035,Microsoft HoloLens brings the Mars 2020 Rover to life,"Microsoft's HoloLens VR headset is being put to work by scientists at NASA's Jet Propulsion Laboratory, which is using the technology to both explore the Red Planet's surface and help design the future Mars 2020 Rover, Curiosity's bigger and better sibling. ",Digital Trends via Yahoo! News,2016-05-26 05:16:00,0.0,0.0622298911076538,0,0,0,2016,5,3,5
52050,Mars 2020 Rover comes to life thanks to Microsoft HoloLens technology,"Microsoft's HoloLens VR headset is being put to work by scientists at NASA's Jet Propulsion Laboratory, which is using the technology to both explore the Red Planet's surface and help design the future Mars 2020 Rover, Curiosity's bigger and better sibling. ",Digital Trends via Yahoo! Sports,2016-05-26 05:16:00,-0.0197642353760524,0.0622298911076538,0,0,0,2016,5,3,5
52045,I tried the awesome new Minecraft mode that turns into a 'Hunger Games'-style deathmatch,"This June, Microsoft's Mojang is launching &quot;Minecraft Battle&quot; — a free new update for the ",Business Insider via Yahoo! Finance,2016-05-26 06:00:00,-0.102203727191585,-0.153645833333333,12,1,0,2016,5,3,6
52047,Microsoft and Vivoom Collaborate for Innovative Mobile-First User-Generated Marketing Strategy,"CAMBRIDGE, Mass., May 26, 2016 /PRNewswire/ -- Vivoom, a mobile media company that enables brand-safe storytelling with consumers at scale is announcing a new user-generated marketing alliance with Microsoft that will encourage the creation and distribution of branded, consumer-created content. With Vivoom, Microsoft's audience will be able to easily create and share mobile videos with brand ",PR Newswire via Yahoo! Finance,2016-05-26 06:00:00,0.0,0.0385116025672418,0,0,0,2016,5,3,6
52054,RingCentral Office® New Integrations with Microsoft Outlook® and Skype™ for Business Offer Best-of-Breed Enterprise ...,"RingCentral, Inc. , a leading provider of cloud business communication and collaboration solutions, today announced it is extending RingCentral Office capabilities with greater integration into the Microsoft ecosystem. ",Business Wire via Yahoo! Finance,2016-05-26 06:00:00,0.0885416666666667,0.0035082047607009103,0,0,1,2016,5,3,6
52046,New Xbox console rumored for release,"Microsoft may be releasing a new video games console, codenamed Scorpio, for release in 2017, according to several gaming news websites. ",CNBC,2016-05-26 06:08:00,-0.023389224974492,-0.0687125055585872,0,0,0,2016,5,3,6
52052,Microsoft (MSFT) Looks to Launch VR Capable Xbox in 2017,"Microsoft Corporation (MSFT) will release two new Xbox models. A smaller, slimmer and cheaper version of Xbox One will be released later this year while a more powerful model will be launched next year. ",Zacks via Yahoo! Finance,2016-05-26 06:18:00,0.04861111111111099,0.09950490825455999,0,0,0,2016,5,3,6
52061,Microsoft (MSFT) Looks to Launch VR Capable Xbox in 2017,Microsoft (MSFT) Looks to Launch VR Capable Xbox in 2017 ,Nasdaq,2016-05-26 07:08:00,0.04861111111111099,0.04861111111111099,0,0,0,2016,5,3,7
52099,Microsoft and Facebook to build an innovative new subsea cable across the Atlantic Ocean,"MENLO PARK, Calif. and REDMOND, Wash., May 26, 2016 /PRNewswire/ -- Today, Microsoft (NASDAQ &quot;MSFT&quot; @microsoft) and Facebook (FB) announced an agreement to build a new, state-of-the-art subsea cable across the Atlantic.  The new &quot;MAREA&quot; cable will help meet the growing customer demand for high speed, reliable connections for cloud and online services for Microsoft, Facebook and their customers ",PR Newswire via Yahoo! Finance,2016-05-26 10:07:00,-0.0389755977788951,0.025132012701828996,5,0,7,2016,5,3,10
52097,Microsoft bans stupid passwords,In response to a hacker releasing 117 million usernames and passwords  reportedly leaked ,Business Insider via Yahoo! Finance,2016-05-26 10:13:00,0.0,-0.0360843918243516,6,0,0,2016,5,3,10
52096,Facebook and Microsoft are building an undersea cable for faster connections,"Facebook and Microsoft are teaming up to build a new subsea cable to span more than 4,000 miles ",Business Insider via Yahoo! Finance,2016-05-26 10:16:00,0.0,0.143500244813164,4,0,1,2016,5,3,10
52120,"Microsoft, Facebook to jointly build transatlantic subsea cable",Microsoft Corp and Facebook Inc have agreed to jointly build a subsea cable across the Atlantic Ocean to meet growing demand for high-speed cloud and online services. The construction of the new &quot;MAREA&quot; ,Reuters via Yahoo! Finance,2016-05-26 10:21:00,0.0,-0.173466435185185,0,0,0,2016,5,3,10
52105,"Microsoft, Facebook to jointly build transatlantic subsea cable",(Reuters) - Microsoft Corp and Facebook Inc have agreed to jointly build a subsea cable across the Atlantic Ocean to meet growing demand for high-speed cloud and online services. The construction of the ,Reuters via Yahoo! Finance,2016-05-26 10:23:00,0.0,-0.155793457717295,0,0,0,2016,5,3,10
52121,Microsoft set to ban most common passwords in bid to improve security,"The leak of 117 million LinkedIn credentials, has pushed Microsoft to ban all weak passwords. The firm will now tell users if their password is easy to crack using a list of compromised ones. ",Daily Mail,2016-05-26 10:44:00,-0.176867646527059,-0.0393850696599766,22,1,0,2016,5,3,10
52019,Microsoft bans rubbish passwords following LinkedIn leak,"Microsoft has decided to ban commonly used weak passwords entirely, so users can't pick an effort which is bereft of any real level of security",TechRadar,2016-05-26 11:00:11,-0.0944911182523068,-0.0013541666666666,37,5,50,2016,5,3,11
52091,Want to do your own analytics? Google's free Data Studio takes on ...,"It is Google's answer to more established analytics platforms such as Tableau, QlikView, and of course Microsoft's Power BI, which got a",ZDNet,2016-05-26 11:40:13,0.0518713132475054,-0.0746202507244636,12,14,136,2016,5,3,11
52138,"Microsoft, Facebook to build transatlantic subsea cable","Microsoft Corp and Facebook Inc have agreed to jointly build a subsea cable across the Atlantic Ocean to meet growing demand for high-speed cloud and online services. The construction of the new &quot;MAREA&quot; cable will begin in August and it is expected to be completed in October 2017, the companies said in a statement on Thursday. The 6,600 kilometer cable, the first to connect the United States ",Reuters via Yahoo! Finance,2016-05-26 11:45:00,0.0,-0.0996880368530412,0,0,0,2016,5,3,11
52140,Review: Updated: Microsoft Surface Book,"Introduction and design Update: Rejoice! Microsoft has released another firmware update for the Surface Book, fixing various performance-related issues. Read on into &quot;Recent developments&quot; to find out more. In its short tenure as a hardware maker, Microsoft has become the defacto trailblazer for Windows-running devices. It all started with the lofty promise that its Surface tablet could replace ",TechRadar,2016-05-26 11:45:00,0.167705098312484,0.11820536820542699,147,0,40,2016,5,3,11
52150,Say goodbye to ‘12345’: Microsoft is banning your lame passwords,"Microsoft has had enough of your bad passwords, and is compiling a list of commonly used passwords that you'll no longer be able to use. That's right, no more using 'password' or '12345' in place of a real password. ",Digital Trends via Yahoo! Sports,2016-05-26 12:37:00,0.0,-0.112067780299856,0,0,0,2016,5,3,12
52027,Microsoft is banning your stupidly easy-to-guess passwords,So Microsoft is actively doing something about it by banning weak passwords This will apply to Microsoft Account and Azure AD services.,The Next Web,2016-05-26 12:42:11,0.0833333333333333,0.0621835422703864,94,22,122,2016,5,3,12
52149,"Finnish government criticises Microsoft for job cuts, 'broken promises'","The Finnish government on Thursday criticised Microsoft Corp for its latest job cuts in the Nordic country, saying it had failed to keep promises made two years ago of making Finland a hub and keeping research and development jobs. Earlier this week Microsoft said it would cut up to 1,850 jobs, 1,350 of them in Finland, in a move essentially seen as putting an end to the company's development of ",Reuters via Yahoo! Finance,2016-05-26 12:51:00,-0.037326388888889,-0.0135794685892739,0,0,1,2016,5,3,12
52148,"Finnish government criticizes Microsoft for job cuts, 'broken promises'","The Finnish government on Thursday criticized Microsoft Corp for its latest job cuts in the Nordic country, saying it had failed to keep promises made two years ago of making Finland a hub and keeping research and development jobs. Earlier this week Microsoft said it would cut up to 1,850 jobs, 1,350 of them in Finland, in a move essentially seen as putting an end to the company's development of ",Reuters via Yahoo! Finance,2016-05-26 12:57:00,-0.037326388888889,-0.0135794685892739,1,0,0,2016,5,3,12
52153,"Microsoft, Facebook Building Huge Internet Cable Across the Atlantic","All said and done, MAREA will be &quot;the highest-capacity subsea cable to ever cross the Atlantic.&quot; ",PC Magazine,2016-05-26 13:05:00,0.0,-0.0573539334676404,0,0,0,2016,5,3,13
52043,Microsoft's Next Lock Screen for Android Receives a Major Update,"Microsoft alerted me this morning to a major update to its Next Lock Screen for Android that adds a new apps launchpad, significant battery and",Thurrott.com (blog),2016-05-26 13:20:11,-0.12846752994434,-0.25041666666666695,2,0,0,2016,5,3,13
52264,Facebook and Microsoft are building a giant cable under the sea,"Facebook and Microsoft are working together on an unusual project. The two tech behemoths want to bury a 6,600 km cable deep under the Atlantic Ocean, stretching all the way from Virginia to Spain. Popular: Radical Islam in America | Graham Opposes Republican Leader | Guns in America ",CNN Money,2016-05-26 13:49:00,-0.188444590361102,0.104013393536709,16,0,333,2016,5,3,13
52162,ACLU seeks part in Microsoft’s privacy case against federal government,The case involves Microsoft’s effort challenging the constitutionality of a law that can prohibit tech companies from informing customers when law enforcement agencies seek to collect the customers’ data. ,Seattle Times,2016-05-26 14:00:00,0.0753778361444409,0.0456435464587638,10,0,4,2016,5,3,14
52068,"Microsoft's phone biz goes from dead to deader (The 3:59, Ep. 51)","Microsoft has thrown in the towel on its smartphone business. Shedding another 1,850 jobs -- on top of the 4,500 cut last week as part of the",CNET,2016-05-26 14:00:12,-0.0431519139043809,-0.0142418249288094,20,4,113,2016,5,3,14
52049,Microsoft Shares Numbers On Staggering Success Of Windows Store,Microsoft MSFT +1.08% launched a new promotion for the Windows Store today to simultaneously celebrate the success the Windows Store,Forbes,2016-05-26 14:06:12,0.11805555555555601,-0.00955898891127326,7,1,4,2016,5,3,14
52177,Facebook and Microsoft Team Up To Build Underwater Cable,Facebook (FB) and Microsoft (MSFT) announced a joint agreement Thursday that will see the two companies build a new underwater cable across the Atlantic. ,Zacks via Yahoo! Finance,2016-05-26 14:43:00,0.10416666666666699,-0.11762653868989999,3,0,0,2016,5,3,14
52064,"PayPal to Microsoft, BlackBerry, and Amazon Kindle: Buh-Bye","PayPal is ditching apps made for Microsoft Windows Phone, would ditch support for Windows devices given Microsoft's announcement",CNET,2016-05-26 14:53:12,0.0,-0.058925565098879,97,11,98,2016,5,3,14
52065,ACLU joins Microsoft fight against secret government demands for ...,"A leading civil liberties group is joining Microsoft's lawsuit against the Justice Dept. in an effort to challenge the use of secrecy orders, which",ZDNet,2016-05-26 15:01:12,0.0,0.22042572627475898,47,2,25,2016,5,3,15
52142,Microsoft reiterates that it is not giving up on Windows phone,"Microsoft's Lumia hardware plans may appear to have been buried yesterday, but this is all according to plan if a new report from the tech blog",MSPoweruser.com,2016-05-26 16:20:12,-0.29522985823239395,-0.13891559572288,18,0,1,2016,5,3,16
52075,"PayPal to Microsoft, BlackBerry, Amazon Kindle Fire: Buh-Bye","The online payments company said Wednesday in a blog post that it is ditching its apps made for Microsoft Windows Phone, BlackBerry and",CNET,2016-05-26 16:37:11,-0.101851851851852,0.0,5,0,0,2016,5,3,16
52133,Salesforce Choice Of Amazon Web Services Smacks Microsoft ...,"Salesforce.com (CRM) expects to pay Amazon $400 million over four years for cloud services, striking a blow to Microsoft (MSFT) and Alphabet (GOOGL) in a",Investor's Business Daily,2016-05-26 16:40:12,0.176776695296637,-0.0748263888888888,11,0,57,2016,5,3,16
52247,Microsoft's Windows 10 Remote Desktop apps for PCs and mobile starts rolling out,"The Windows 10 version of Microsoft's Remote Desktop app for PCs, tablets and mobile devices allows users to access apps remotely from their Windows PCs. ",ZDNet,2016-05-26 17:54:00,-0.0360843918243516,0.0510310363079829,13,4,39,2016,5,3,17
52191,Microsoft eats another $1B as phone strategy shrinks to enterprise ...,"Microsoft's announcement yesterday that it would eat nearly $1 billion and lay off another 1,850 workers, three-quarters of them from its phone",Computerworld,2016-05-26 18:20:10,0.0790569415042095,-0.0394004524037209,27,10,17,2016,5,3,18
52115,"Microsoft could introduce not one, but two new Xbox One consoles",Microsoft is playing catch up when it comes to console sales. But it looks like the company doesn't want to give up on dedicated gaming,TechCrunch,2016-05-26 18:25:12,-0.23241499477869298,0.10464583333333301,100,15,39,2016,5,3,18
52117,ACLU moves to join Microsoft lawsuit against Justice Department,The American Civil Liberties Union wants to help Microsoft challenge government gag orders that prevent it from telling its customers when it,TechCrunch,2016-05-26 18:26:12,0.0,0.12436708454077301,61,5,16,2016,5,3,18
52118,The World's Largest Tech Companies 2016: Apple Bests Samsung ...,"Fourteen of the 25 largest tech companies in the world hail from the U.S., including seven of the top 10: Apple AAPL +1.32%, Microsoft MSFT",Forbes,2016-05-26 18:27:12,0.0,0.0456125280749851,65,18,2188,2016,5,3,18
52132,Microsoft bans stupid passwords,"In response to a hacker releasing 117 million usernames and passwords reportedly leaked from LinkedIn in 2012, Microsoft is changing the way it thinks about",Business Insider,2016-05-26 18:40:11,0.0,0.078192905271403,26,2,23,2016,5,3,18
52295,Microsoft updates its Next Lock Screen app for Android,Microsoft has updated it's Garage project lock screen app for Android to version 3.2.0. The new update brings a bevy of new features including:.,MSPoweruser.com,2016-05-26 18:40:13,-0.0520833333333333,-0.145525684810667,6,0,0,2016,5,3,18
52232,Windows 10 Build 14352 lets Windows Insiders run two antivirus programs on their PC,"With Microsoft’s Insider Preview Build 14352 of Windows 10, released on Thursday afternoon, new features include the ability to ask Cortana for specific songs and ink reminders in Windows Ink’s Sticky Notes. The most interesting addition is this: You can now run two antivirus programs on your PC. Gamers, too, receive a boost: full-screen Windows Game bar support for some perpetual hits like ",PC World,2016-05-26 18:44:00,0.00481125224324698,-0.0317708333333332,77,9,6,2016,5,3,18
52116,Facebook and Microsoft team up to lay a massive internet cable ...,"Facebook and Microsoft announced a partnership today to lay the highest-capacity subsea internet cable to ever cross the Atlantic Ocean,",The Verge,2016-05-26 18:55:12,-0.0414578098794425,-0.19094065395649304,542,42,405,2016,5,3,18
52230,Facebook and Microsoft dive underwater to lay a new internet cable to Europe,"In an effort to keep up with growing demand for high-speed online services, Facebook and Microsoft have joined to forces to lay a transatlantic data cable that'll mark &quot;an important new step in building the next generation infrastructure of the internet.&quot; ",Digital Trends via Yahoo! News,2016-05-26 19:34:00,-0.14445317610032002,0.0240790309905854,3,0,0,2016,5,3,19
52233,What On Earth Is Happening With Microsoft's Mobile Division?,"You may have already heard the news that Microsoft has plans to slash even more jobs from its mobile division , effectively burying the Nokia business that it bought for US$7.1 billion just three years ago. Has Microsoft given up on competing in the lucrative smartphones space? Not quite. And it can’t afford to. The company is even hopeful of releasing new mobile handsets later down the track ",Lifehacker Australia,2016-05-26 19:47:00,0.0,-0.0331402193897301,2,0,4,2016,5,3,19
52375,"Google goes after Microsoft, Tableau, and others with a new free ...","The product competes against Microsoft's Power BI data visualization suite, which has been one of that company's most-hyped products under",PCWorld,2016-05-26 20:40:12,-0.260681683332858,-0.027277236279499,9,0,24,2016,5,3,20
52218,Chinese users criticise Microsoft's push for Windows 10 upgrade-Xinhua,"Chinese users of Microsoft products are criticising the software company's push to get them to mandatorily upgrade their Windows operating systems, the official Xinhua news agency reported on Friday. Posts critical of Microsoft on microblog site Weibo relating to the Windows 10 upgrade, which Microsoft users must switch to, have grown to over 1.2 million in number, it said. &quot;The company has ",Reuters via Yahoo! Finance,2016-05-26 21:28:00,-0.11458333333333301,-0.0139240106927024,0,0,0,2016,5,3,21
52489,Chinese users criticize Microsoft's push for Windows 10 upgrade: Xinhua,"Chinese users of Microsoft products are criticizing the software company's push to get them to mandatorily upgrade their Windows operating systems, the official Xinhua news agency reported on Friday. Posts critical of Microsoft on microblog site Weibo relating to the Windows 10 upgrade, which Microsoft users must switch to, have grown to over 1.2 million in number, it said. &quot;The company has ",Reuters via Yahoo! Finance,2016-05-26 21:30:00,-0.0926388888888889,-0.0139240106927024,0,0,0,2016,5,3,21
52170,"If Microsoft is banning stupid passwords, why does it still allow Pa ...","As Microsoft pats itself on the back for its crackdown on easily cracked passwords, keep this in mind: a quick check shows users still have",Ars Technica,2016-05-26 22:15:11,0.0223379568436462,-0.0237599206349205,67,19,98,2016,5,3,22
52200,"Microsoft, Facebook Build Undersea Cable for Faster Internet",Microsoft Corp. and Facebook Inc. are teaming up to build an undersea cable in the Atlantic Ocean to deliver fast online and cloud services to,Bloomberg,2016-05-26 23:20:11,0.0,0.0723958333333334,191,8,121,2016,5,3,23
52241,Microsoft’s ‘abusive’ efforts to push Windows 10 on the public annoys millions of Chinese consumers,Microsoft and its perhaps over-zealous efforts to sway […] ,SiliconANGLE,2016-05-26 23:49:00,0.008068715304598779,-0.0416666666666667,0,0,0,2016,5,3,23
52265,Microsoft’s Office Online gets real-time chat capabilities,Microsoft’s Office Online is pretty comprehensive when […] ,SiliconANGLE,2016-05-27 01:50:00,-0.125,0.16572815184059697,1,0,1,2016,5,4,1
52291,Microsoft is banning those lazy and easy-to-guess passwords,"Goodbye &quot;123456,&quot; &quot;password&quot; and &quot;qwerty&quot;: Microsoft has announced that it is going to ban weak and common passwords. ",CNBC,2016-05-27 04:08:00,0.0,-0.270825471457797,0,0,0,2016,5,4,4
52356,Microsoft vs Amazon: Who will win the cloud clash in Europe?,"Introduction and different strengths The fight between Amazon and Microsoft is well documented in the US. According to one analyst , it amounts to something of a &quot;street battle,&quot; in which only one side can win and the spoils of which will make either company rich and powerful. The story in Europe is similar, but has received much less attention despite it being far more interesting, mainly ",TechRadar,2016-05-27 07:52:00,0.0,-0.0260499174352272,0,0,0,2016,5,4,7
52305,LastPass for Microsoft Edge now available,"Microsoft will be adding support for Extensions on Microsoft Edge later this summer to Windows with the Anniversary Update. Recently, the",MSPoweruser.com,2016-05-27 12:20:12,0.20412414523193198,-0.0818317088384971,5,1,4,2016,5,4,12
52323,Microsoft is banning those lazy and easy-to-guess passwords,"Goodbye &quot;123456,&quot; &quot;password&quot; and &quot;qwerty&quot;: Microsoft has announced that it is going to ban weak and common passwords, a move that comes",CNBC,2016-05-27 12:20:12,0.0,-0.322129375192856,17,0,9,2016,5,4,12
52325,Updategate: Microsoft reinstalls piss-U-off-qwik Windows 10 virus ...,"KB3035583, aka GWX, Microsoft's black comedy malware for Windows 7 and 8 users, is back in the 'Recommended' patch list for your",Inquirer,2016-05-27 12:20:12,-0.208333333333333,0.118791111304676,17,0,16,2016,5,4,12
52306,Microsoft's Larry Hryb gives a sneak peek at Fallout 4 mods on Xbox ...,Microsoft's Larry Hryb has been featured in a new video explaining just how Fallout 4 modding works on Xbox One. Anyone familiar with,Windows Central,2016-05-27 12:33:12,0.0,-0.0288709303398222,5,2,0,2016,5,4,12
52297,"Dedupe, dedupe, dedupe dedupe dedupe... Who snuck in to attack ...","To validate the attack technique, the Dutch team put together a proof-of-concept JavaScript-based attack against the new Microsoft Edge",The Register,2016-05-27 12:44:11,0.0,-0.0843919502240957,18,3,11,2016,5,4,12
52404,Microsoft and Facebook want to speed up the Web with a 160 Tbps ...,"Now Microsoft and Facebook have teamed up to build the most powerful transatlantic cable yet. Called MAREA, the cable is estimated to have",The Next Web,2016-05-27 14:00:11,0.036836149987359,-0.0874602125628285,147,23,74,2016,5,4,14
52437,"Google goes after Microsoft, Tableau, and others with a new free ...","The product competes against Microsoft's Power BI data visualization suite, which has been one of that company's most-hyped products under",InfoWorld,2016-05-27 14:40:11,-0.260681683332858,-0.027277236279499,9,1,11,2016,5,4,14
52429,Microsoft says it will stop spamming Android users with Office ads in the notification tray,"It feels like we complain about Microsoft a lot here. We do; in recent months there has been a lot to get upset about. There has been a lot of negativity surrounding Windows 10, so let's have a change of subject. Now Microsoft is spamming the Android notification tray with ads for Office. The notification tray in Android serves a very specific purpose. There's a clue in the name -- and it's ",BetaNews,2016-05-27 14:43:00,-0.0968245836551854,0.0311672460281295,4,7,1,2016,5,4,14
52376,Facebook And Microsoft Deal Connects Old World With New,Facebook (NASDAQ:FB) and Microsoft (NASDAQ:MSFT) are teaming up. They signed an agreement to connect the US and Europe with a new,Seeking Alpha,2016-05-27 15:40:12,-0.04861111111111099,-0.0347524023428457,3,0,2,2016,5,4,15
52442,LastPass Browser Extension Finally Arrives for Microsoft Edge Users,When Microsoft Edge made its debut on Windows 10 it got knocked around pretty good because of its lack of advanced browser style features.,SuperSite for Windows,2016-05-27 16:00:11,0.0,0.373045318898985,5,6,11,2016,5,4,16
52374,Microsoft vs Amazon: Who will win the cloud clash in Europe?,"The fight between Amazon and Microsoft is well documented in the US. According to one analyst, it amounts to something of a &quot;street battle,&quot; in",TechRadar,2016-05-27 16:40:11,0.0,-0.0720125377025046,29,2,17,2016,5,4,16
52384,Microsoft's HoloLens To Dominate Enterprise,"At $3,000 a unit, it's safe to assume that HoloLens won't be as mainstream as its computing operating system. Investors should see success as",Seeking Alpha,2016-05-27 18:04:12,0.167705098312484,0.0093831486325683,8,0,2,2016,5,4,18
52478,Microsoft bans ‘12345’ and other common passwords to boost security,"No, you can’t use “password” either. ",Seattle Times,2016-05-27 18:33:00,0.0,-0.0328094160598289,13,1,34,2016,5,4,18
52481,Microsoft SQL Server 2016,"SQL Server 2016 is a version of Microsoft's relational database management system (RDBMS) that first became available in preview releases during 2015, with",TechTarget,2016-05-27 19:40:11,0.0,0.0750123997686224,0,0,0,2016,5,4,19
52401,You can now see Microsoft responses in Windows 10 build 14352 ...,"Microsoft pushed a new Windows 10 Insider build for PCs yesterday to Fast Ring users, and even though Anniversary Update is just around the",WinBeta,2016-05-27 19:40:12,0.0648611111111111,0.0614683116439086,9,1,0,2016,5,4,19
52406,Buying This Dip In Microsoft A Smart Move,I am going to identify Microsoft (NASDAQ:MSFT) long-term trend. It is particularly important to define company's trend strength and find trend,Seeking Alpha,2016-05-27 20:00:12,-0.132582521472478,0.00651607543928359,1,0,0,2016,5,4,20
52400,Microsoft Is Banning Easy-to-Remember Passwords,"Microsoft is banning simple and regularly used passwords across the company's many platforms, including Office, Xbox, and Skype, among",Fortune,2016-05-27 20:22:12,0.0,0.11470786693528098,28,4,36,2016,5,4,20
52473,Microsoft Revamps Skype App for Android Tablets,"Microsoft has redesigned its Skype consumer app for Android tablets, bringing it in line with last year's overhaul of the app for Android",eWeek,2016-05-27 20:40:10,0.0,-0.160729860835662,3,0,4,2016,5,4,20
52411,Surface Book nightmare: Microsoft won't fix 'Sleep of Death' bug,"Hands-on In its most recent quarterly earnings report, Microsoft highlighted its increasingly popular Surface line as the growth leader in its More",The Register,2016-05-27 21:01:16,0.116938392641643,-0.130321508785672,77,31,69,2016,5,4,21
52417,Microsoft's cuts to smartphone division underscore new mobile ...,What does Microsoft's curtailment of its smartphone division say about the company's mobile future? Also in Searchlight: Study links cell,TechTarget,2016-05-27 21:02:12,-0.007365695637359759,0.167705098312484,0,2,2,2016,5,4,21
52479,Microsoft Continues Visual Basic 6.0 Support In Windows 10,"The Visual Basic we all know and love may have been replaced by its .NET counterpart a long time ago, but Microsoft continues to support VB 6.0 applications to this day, even on its most recent platform, Windows 10. More »           ",Lifehacker Australia,2016-05-27 21:31:00,-0.236227795630767,0.0222491185231429,3,0,1,2016,5,4,21
52491,Microsoft Remote Desktop App for Windows 10 Arriving Next Month,Microsoft announced this week that its Remote Desktop application for Windows 10 clients will be exiting its current preview state in &quot;the next,Redmondmag.com,2016-05-27 22:00:11,0.0,0.156385810542806,3,2,1,2016,5,4,22
52453,Microsoft faces blowback in China over unwanted Windows 10 ...,A large number of Windows users in China are complaining about what they are calling an unwanted push by Microsoft to download and install,Windows Central,2016-05-27 22:20:10,0.0883883476483184,-0.0956831930774679,7,1,0,2016,5,4,22
52436,"Microsoft's Memorial Day sale: $150 off Surface Book, Surface Pro 4 ...","The Microsoft Store is cutting back prices on many PC, Xbox, Surface, and Phone products for the Memorial Day Sale this weekend. There are",WinBeta,2016-05-27 22:40:11,0.1875,0.279253170907573,6,1,2,2016,5,4,22
52441,Microsoft is working on a TeamViewer competitor for Windows 10,"Microsoft is working on a new Windows 10 app which will allow users to remotely control other users' PC. The app, which the company is",MSPoweruser.com,2016-05-27 23:45:11,0.0416666666666667,0.0467784499489844,26,4,3,2016,5,4,23
52578,Xbox One Backward Compatibility: New games CONFIRMED for ...,"While that selection included a healthy mix of different genres, with XCOM the pick of the crop for many gamers, Microsoft have added yet",Express.co.uk,2016-05-28 00:00:00,-0.007365695637359759,-0.0331701736001889,7,0,0,2016,5,5,0
52463,Microsoft Bringing New Security Scan Option to Windows 10 This ...,Microsoft will add a new malware scanning option for consumers with the Windows 10 &quot;anniversary update&quot; release that's coming this summer.,Redmondmag.com,2016-05-28 00:00:10,0.0477430555555557,0.12769834573382902,2,2,2,2016,5,5,0
52454,How Much Did Microsoft's Nokia Purchase Cost Investors?,"Now, the product Microsoft (NASDAQ:MSFT) spent $7.2 billion to save looks like it will be done for good. The Windows maker bought Nokia's",Motley Fool,2016-05-28 01:00:10,0.0,0.18245011229994,5,0,0,2016,5,5,1
